,well_index,area,eccentricity,major_axis_length,cell_number,day,major_axis_length_um
35,35,5163.0,0.8786457684208523,137.2413414043488,300,6,219.58614624695807
36,36,,,,300,6,
37,37,65416.0,0.4077699982310205,302.11762256619363,300,6,483.38819610590986
38,38,60010.0,0.3655841495144641,286.85678351773123,300,6,458.97085362837
39,39,42722.0,0.5343835904042427,254.98647172931308,300,6,407.97835476690096
40,40,8138.0,0.8488196142672955,143.15964167094788,300,6,229.05542667351662
41,41,52503.0,0.5663478363234911,285.336165256347,300,6,456.5378644101552
42,42,959.0,0.925416949535809,79.89547375568678,300,6,127.83275800909885
43,43,69534.0,0.5713660049518519,328.74659552510536,300,6,525.9945528401686
44,44,87009.0,0.7261539079130405,409.98310039364196,300,6,655.9729606298272
45,45,993.0,0.9128531276454273,60.77942360595626,300,6,97.24707776953002
46,46,22842.0,0.8612123787755342,255.1508063853329,300,6,408.24129021653266
47,47,52707.0,0.3737316921627552,269.20157431975355,300,6,430.7225189116057
48,48,25857.0,0.9280154917071476,428.31890157397316,300,6,685.3102425183571
49,49,10654.0,0.9104732678777449,206.258745905606,300,6,330.0139934489696
50,50,72188.0,0.5562368526398859,332.95667008343025,300,6,532.7306721334884
51,51,49607.0,0.5826589568105458,279.8935192964043,300,6,447.8296308742469
52,52,112384.0,0.8427983212109101,521.7783892817151,300,6,834.8454228507443
53,53,72679.0,0.3902506976820627,317.8470007353162,300,6,508.555201176506
54,54,59179.0,0.3444348895076089,283.9460801719937,300,6,454.31372827518993
55,55,1076.0,0.9331523752591186,99.21986508564792,300,6,158.75178413703668
56,56,65584.0,0.20513568000625929,294.5187833318977,300,6,471.2300533310363
57,57,47593.0,0.3857450858362717,256.86228170396595,300,6,410.97965072634554
0,0,5318.0,0.9223496312937952,186.3582567030245,100+cond,7,298.1732107248392
1,1,64957.0,0.4724462327387609,306.9662455751992,100+cond,7,491.14599292031875
2,2,763.0,0.9125609330664682,50.330770905307205,100+cond,7,80.52923344849154
3,3,,,,100+cond,7,
4,4,64360.0,0.4519753666467906,303.35672169130817,100+cond,7,485.37075470609307
5,5,140520.0,0.5191917889505786,458.4059536889094,100+cond,7,733.4495259022551
6,6,81090.0,0.3931927268078462,335.21251182412414,100+cond,7,536.3400189185986
7,7,66282.0,0.41313839934654334,304.9113373424794,100+cond,7,487.858139747967
8,8,80022.0,0.5900545160479473,356.04307921812136,100+cond,7,569.6689267489942
9,9,62287.0,0.3611666520565999,292.41717832565575,100+cond,7,467.86748532104923
10,10,62878.0,0.5514271985123606,311.1442945237269,100+cond,7,497.83087123796304
11,11,7490.0,0.8426516763733265,414.30840378778817,100+cond,7,662.8934460604611
12,12,58840.0,0.4862075068257515,293.0069277398925,100+cond,7,468.811084383828
13,13,7779.0,0.7586243999538392,126.39641469824215,100+cond,7,202.23426351718746
14,14,206589.0,0.5302075371084171,557.9449337791526,100+cond,7,892.7118940466443
15,15,70225.0,0.21358698829856568,303.03579835952013,100+cond,7,484.85727737523223
16,16,90308.0,0.547150515361177,377.0817000215968,100+cond,7,603.3307200345549
17,17,73404.0,0.5110360670718347,331.023222109646,100+cond,7,529.6371553754336
18,18,60373.0,0.4241047778976405,291.41479838106767,100+cond,7,466.2636774097083
19,19,58160.0,0.17297205927221526,274.6631482296515,100+cond,7,439.4610371674424
20,20,77153.0,0.4734851845981658,334.35587460653016,100+cond,7,534.9693993704483
21,21,58609.0,0.5648234948398178,301.023063827467,100+cond,7,481.63690212394727
22,22,72599.0,0.5109284262364251,328.9787632583541,100+cond,7,526.3660212133666
23,23,611.0,0.9259999757530056,63.867699649993426,100+cond,7,102.18831943998948
24,24,,,,100+cond,7,
25,25,63462.0,0.3312676960597649,292.9154347681658,100+cond,7,468.66469562906536
26,26,1588.0,0.7285845846932303,85.23674897442024,100+cond,7,136.3787983590724
27,27,56288.0,0.3096192635569229,274.97425439703665,100+cond,7,439.95880703525864
28,28,,,,100+cond,7,
29,29,60639.0,0.4238081987923024,292.17489063430907,100+cond,7,467.4798250148945
30,30,72719.0,0.645699111717556,355.38419662219275,100+cond,7,568.6147145955084
31,31,9966.0,0.775262508570866,160.6446956193914,100+cond,7,257.03151299102626
32,32,66837.0,0.2465861011190981,296.7527133494376,100+cond,7,474.8043413591002
33,33,45959.0,0.5629575436912989,266.49529946836424,100+cond,7,426.3924791493828
34,34,46088.0,0.6360516654469702,275.98988410477983,100+cond,7,441.5838145676478
35,35,,,,100+cond,7,
36,36,62695.0,0.2675888334910741,288.0116588711481,100+cond,7,460.81865419383695
37,37,84081.0,0.5647372302329832,363.80872613228723,100+cond,7,582.0939618116596
38,38,39381.0,0.5746717169085251,565.4564487297147,100+cond,7,904.7303179675436
39,39,6848.0,0.8806784077973626,254.56692015244136,100+cond,7,407.3070722439062
40,40,66827.0,0.3675077216237974,302.9113834467147,100+cond,7,484.6582135147435
41,41,6414.0,0.6190247818170354,361.7911356117813,100+cond,7,578.8658169788501
42,42,67344.0,0.2246617292635172,298.8014512807508,100+cond,7,478.08232204920137
43,43,59026.0,0.38926670532292296,285.8213841836578,100+cond,7,457.31421469385253
44,44,,,,100+cond,7,
45,45,80492.0,0.5456194618217574,350.63319575021643,100+cond,7,561.0131132003463
0,0,46336.0,0.2385199741623119,246.5314451207042,100,7,394.45031219312676
1,1,1815.0,0.9001022724658354,79.92747786541725,100,7,127.8839645846676
2,2,35684.0,0.3744346001910932,222.1881483605888,100,7,355.5010373769421
3,3,10269.0,0.9458094088880138,218.73454468460233,100,7,349.97527149536376
4,4,42840.0,0.4094913650460327,244.63616553848476,100,7,391.41786486157565
5,5,35555.0,0.2946320172304053,218.20041901702385,100,7,349.12067042723817
6,6,63144.0,0.2647192734830134,288.80999873528754,100,7,462.09599797646007
7,7,52688.0,0.2829316909265829,264.67545035054906,100,7,423.4807205608785
8,8,54032.0,0.4804064379412276,280.1541834466935,100,7,448.2466935147096
9,9,71337.0,0.3954916479557149,314.7467792792713,100,7,503.5948468468341
10,10,51233.0,0.3847941693510783,265.8851475920127,100,7,425.41623614722033
11,11,80377.0,0.6603129196768138,371.3921998737952,100,7,594.2275197980724
12,12,57491.0,0.2410305317192633,274.962443776925,100,7,439.93991004308003
13,13,79179.0,0.35798495830113763,329.02312256606643,100,7,526.4369961057063
14,14,72879.0,0.37872770351463503,316.9808006805114,100,7,507.16928108881825
15,15,73129.0,0.6412120678864238,348.73022747810745,100,7,557.9683639649719
16,16,6503.0,0.8220434950299159,180.02886233136996,100,7,288.04617973019197
17,17,8804.0,0.7732813812450702,306.49202503945105,100,7,490.3872400631217
18,18,71128.0,0.3440789756496038,310.6369848035479,100,7,497.0191756856766
19,19,67132.0,0.5897029579309789,325.71653419223463,100,7,521.1464547075755
20,20,62210.0,0.3080250990772692,288.83676164275164,100,7,462.13881862840265
21,21,,,,100,7,
22,22,,,,100,7,
23,23,41701.0,0.29105128359277177,235.91877856946368,100,7,377.4700457111419
24,24,61526.0,0.3491262176116625,289.22840211932163,100,7,462.76544339091464
25,25,73864.0,0.22332700694942675,311.03714762141436,100,7,497.659436194263
26,26,,,,100,7,
27,27,46060.0,0.4741639938784802,258.51603418608727,100,7,413.62565469773966
28,28,60922.0,0.4463073594018474,294.7777109633738,100,7,471.6443375413981
29,29,47037.0,0.4366058387274544,258.0693373637393,100,7,412.9109397819829
30,30,48837.0,0.7209353103240393,300.80784252521613,100,7,481.2925480403458
31,31,75999.0,0.5485847068961613,341.6727754079851,100,7,546.6764406527763
32,32,51200.0,0.4232693274911707,268.33432360243654,100,7,429.3349177638985
33,33,65933.0,0.4131424069994824,303.786802112752,100,7,486.05888338040324
34,34,,,,100,7,
35,35,64891.0,0.5507642686350216,315.78253452673056,100,7,505.2520552427689
36,36,60912.0,0.4180853862614656,292.416514210241,100,7,467.86642273638563
37,37,1428.0,0.8276042988458882,59.712438328837344,100,7,95.53990132613976
38,38,50483.0,0.3591992899090645,263.53454026011144,100,7,421.65526441617834
39,39,59311.0,0.29740044542580296,281.2889542937856,100,7,450.06232687005695
40,40,26091.0,0.2546118089725774,185.43438885588523,100,7,296.6950221694164
41,41,51657.0,0.3411823891298792,266.0516574241446,100,7,425.68265187863136
42,42,,,,100,7,
43,43,12380.0,0.3643697234461871,130.4486006951347,100,7,208.71776111221553
44,44,,,,100,7,
45,45,20076.0,0.8422853896241136,237.6979878261897,100,7,380.3167805219035
46,46,52254.0,0.6117914191828027,290.32198021753595,100,7,464.51516834805756
47,47,56269.0,0.3744376014571887,278.05041761836617,100,7,444.8806681893859
48,48,63733.0,0.2769804814812384,290.83875306802673,100,7,465.3420049088428
49,49,,,,100,7,
50,50,8213.0,0.9465044960352336,206.1330277237783,100,7,329.8128443580453
51,51,53305.0,0.5051881391141932,280.8177161299065,100,7,449.3083458078504
52,52,61488.0,0.4678676568143316,298.25692005443256,100,7,477.21107208709213
53,53,18582.0,0.4862553845160071,164.9938055098839,100,7,263.99008881581426
54,54,57208.0,0.22996178635275155,273.66910329603525,100,7,437.87056527365644
55,55,,,,100,7,
56,56,9151.0,0.3541129720842748,111.69487147625263,100,7,178.7117943620042
57,57,53757.0,0.4114099044188184,274.99076677765254,100,7,439.9852268442441
58,58,64446.0,0.3023112852737808,293.46698117714385,100,7,469.5471698834302
59,59,53752.0,0.4152904967088206,274.52933805972765,100,7,439.24694089556425
60,60,56173.0,0.3378190993237542,275.8914285609342,100,7,441.4262856974947
61,61,43234.0,0.5216696195983848,254.99382713677574,100,7,407.9901234188412
62,62,1810.0,0.9471313298634828,219.1785685857259,100,7,350.68570973716146
0,0,20857.0,0.9332799316557672,309.0413574463962,200+cond,7,494.46617191423394
1,1,2663.0,0.6661895250919109,69.49406286860774,200+cond,7,111.1905005897724
2,2,75766.0,0.3652576475083673,322.4444136947518,200+cond,7,515.9110619116029
3,3,61567.0,0.6244990911022918,321.6133940398741,200+cond,7,514.5814304637986
4,4,67611.0,0.3864327769175088,308.31493570469377,200+cond,7,493.30389712751
5,5,65247.0,0.3438043691804749,297.58212494543193,200+cond,7,476.1313999126911
6,6,53678.0,0.3403444144260116,270.4510039133119,200+cond,7,432.7216062612991
7,7,78053.0,0.4594136112270898,334.9609235114454,200+cond,7,535.9374776183126
8,8,8751.0,0.5490564287531815,410.382293935282,200+cond,7,656.6116702964513
9,9,67333.0,0.5114087652563426,316.6290700705075,200+cond,7,506.606512112812
10,10,75673.0,0.584152846166549,345.15284288127566,200+cond,7,552.2445486100411
11,11,62923.0,0.43541502638217017,298.6310368351648,200+cond,7,477.80965893626376
12,12,1276.0,0.9400526717613292,92.58688021182655,200+cond,7,148.13900833892248
13,13,63023.0,0.667301065360035,329.6075578907123,200+cond,7,527.3720926251398
14,14,49338.0,0.3290013369145469,257.99915233303096,200+cond,7,412.79864373284954
15,15,,,,200+cond,7,
16,16,31062.0,0.2274774993396007,201.57319810661915,200+cond,7,322.5171169705907
17,17,73318.0,0.02528627250717648,306.1095269943501,200+cond,7,489.7752431909602
18,18,74289.0,0.4511906474463946,327.3072477188161,200+cond,7,523.6915963501058
19,19,30157.0,0.6450492436161152,600.6870757371922,200+cond,7,961.0993211795076
20,20,140116.0,0.6935552944466902,520.2900596968656,200+cond,7,832.4640955149849
21,21,2739.0,0.6704465946407525,77.27176403774959,200+cond,7,123.63482246039935
22,22,75052.0,0.6728961852336214,365.2090287407519,200+cond,7,584.334445985203
23,23,21853.0,0.2709260436520655,170.49622153424582,200+cond,7,272.7939544547933
24,24,63073.0,0.490059600114399,305.5064726069033,200+cond,7,488.81035617104527
25,25,102006.0,0.428230626107444,433.03452401668227,200+cond,7,692.8552384266917
26,26,2300.0,0.6433013346223625,63.39975622372021,200+cond,7,101.43960995795234
27,27,79050.0,0.6228993605607992,367.95297383152086,200+cond,7,588.7247581304334
28,28,3167.0,0.8424296644425963,91.77635123873208,200+cond,7,146.84216198197132
29,29,73612.0,0.4745081401367268,326.8954069784662,200+cond,7,523.032651165546
30,30,79592.0,0.5151756857251256,345.33349442652735,200+cond,7,552.5335910824438
31,31,85983.0,0.4177884231045191,372.58053933447206,200+cond,7,596.1288629351553
32,32,94042.0,0.4168335334672245,363.84561007458666,200+cond,7,582.1529761193386
33,33,10899.0,0.4121347453774297,124.84206188069516,200+cond,7,199.74729900911225
34,34,3293.0,0.7069877483620872,131.85788185865886,200+cond,7,210.9726109738542
35,35,74997.0,0.4865502035015534,330.960333575578,200+cond,7,529.5365337209248
36,36,,,,200+cond,7,
37,37,22017.0,0.7386954622780398,307.14734566879827,200+cond,7,491.4357530700772
38,38,58128.0,0.2068019920755693,276.13649007488806,200+cond,7,441.8183841198209
39,39,86710.0,0.30452476377395593,344.02977069425134,200+cond,7,550.4476331108021
0,0,82680.0,0.4199773337286393,343.0765957314694,200,7,548.9225531703511
1,1,55862.0,0.3846461392242181,277.6778888462933,200,7,444.28462215406927
2,2,49219.0,0.35034087238954703,258.86657604127737,200,7,414.1865216660438
3,3,81640.0,0.31070653732577885,335.93298224554235,200,7,537.4927715928678
4,4,37746.0,0.5988041351766227,248.37359985095767,200,7,397.3977597615323
5,5,101113.0,0.8887889468566164,554.5171255617223,200,7,887.2274008987557
6,6,66448.0,0.3564470782420808,300.9961879242918,200,7,481.59390067886693
7,7,51535.0,0.6291655497421605,291.0402600848951,200,7,465.6644161358322
8,8,21076.0,0.2028302140839863,166.2494362571646,200,7,265.9990980114634
9,9,2699.0,0.935903819278518,398.98408303939595,200,7,638.3745328630336
10,10,34850.0,0.5280863059552694,229.95266814487087,200,7,367.9242690317934
11,11,62315.0,0.4214154395167115,296.20356216957595,200,7,473.92569947132154
12,12,85277.0,0.6576458862959161,381.22714387923287,200,7,609.9634302067726
13,13,5246.0,0.703674742492799,283.82309883479917,200,7,454.1169581356787
14,14,53253.0,0.4538912867947493,275.9752873575656,200,7,441.560459772105
15,15,,,,200,7,
16,16,64913.0,0.3150321552917718,295.2258698071283,200,7,472.3613916914053
17,17,66703.0,0.4018474980493937,305.4155834644558,200,7,488.6649335431293
18,18,84027.0,0.4555718443041978,346.967089598985,200,7,555.147343358376
19,19,75310.0,0.5401006415565978,338.6967534952944,200,7,541.914805592471
20,20,80259.0,0.4476906997608829,338.46287589105214,200,7,541.5406014256835
21,21,90436.0,0.6068598001396442,381.5562312689309,200,7,610.4899700302894
22,22,59976.0,0.4947456082105522,296.58511036188565,200,7,474.5361765790171
23,23,70077.0,0.3192597305099541,306.98439530437395,200,7,491.17503248699836
24,24,69896.0,0.4371533821653544,314.76888963476915,200,7,503.63022341563067
25,25,71497.0,0.20774138319997734,305.5259603834793,200,7,488.84153661356686
26,26,60893.0,0.4096959566327357,292.05715795120926,200,7,467.29145272193483
27,27,11117.0,0.6376638721481434,438.77876275008725,200,7,702.0460204001397
28,28,44390.0,0.6806711544773498,300.5651201601423,200,7,480.90419225622776
29,29,,,,200,7,
30,30,7253.0,0.5137344612017504,198.92807814491013,200,7,318.28492503185623
31,31,62064.0,0.3241218034039985,289.1294109569976,200,7,462.60705753119623
32,32,59844.0,0.5508271014554716,302.76343462966406,200,7,484.42149540746254
33,33,,,,200,7,
34,34,75992.0,0.495832121189828,334.77216374916924,200,7,535.6354619986708
35,35,64722.0,0.5590584536523903,315.7216298744316,200,7,505.15460779909057
36,36,18486.0,0.6546952412487106,392.0905418532668,200,7,627.344866965227
37,37,,,,200,7,
38,38,,,,200,7,
39,39,42766.0,0.2703471330522648,237.90468307087238,200,7,380.6474929133958
40,40,,,,200,7,
41,41,7187.0,0.948470944883018,226.61045361012503,200,7,362.5767257762001
42,42,70211.0,0.7289934092102257,362.47662587758464,200,7,579.9626014041354
43,43,52885.0,0.42182637496566056,272.7568943657539,200,7,436.41103098520625
44,44,9708.0,0.7686471895378083,428.050948099537,200,7,684.8815169592592
45,45,67556.0,0.2955372958554693,300.478383310803,200,7,480.7654132972848
46,46,9068.0,0.4777302922315814,425.7915818819307,200,7,681.2665310110892
47,47,81534.0,0.3066721955094373,330.3846057211431,200,7,528.615369153829
48,48,67459.0,0.2285389013897933,297.89009594289587,200,7,476.6241535086334
49,49,57332.0,0.8652070768897241,470.1842773114017,200,7,752.2948436982427
50,50,73345.0,0.6991809139040479,370.15552619880015,200,7,592.2488419180803
51,51,74127.0,0.5108097380264692,332.80156503853993,200,7,532.4825040616639
52,52,60594.0,0.4815481736932169,297.84234812786457,200,7,476.54775700458333
53,53,67895.0,0.3769292915721644,306.55340040364,200,7,490.48544064582404
54,54,75899.0,0.5145099205670279,337.4308197963116,200,7,539.8893116740986
55,55,,,,200,7,
56,56,25890.0,0.4318254647276659,192.51489913595555,200,7,308.0238386175289
57,57,1912.0,0.7781305378235885,74.97656714611969,200,7,119.96250743379152
58,58,64915.0,0.7449873501035366,353.63842340811567,200,7,565.821477452985
59,59,57541.0,0.2967035725826332,277.51723285963084,200,7,444.02757257540935
60,60,1070.0,0.931611272763108,70.41802183501784,200,7,112.66883493602855
0,0,32835.0,0.5455989794878966,224.55437807484503,300+cond,7,359.28700491975206
1,1,43560.0,0.21015188291817605,238.4603538188564,300+cond,7,381.53656611017027
2,2,,,,300+cond,7,
3,3,75709.0,0.3426367225355657,321.3255069955503,300+cond,7,514.1208111928805
4,4,3419.0,0.9464666007295665,136.62097270768498,300+cond,7,218.59355633229598
5,5,55152.0,0.2763511150660961,270.51170698784625,300+cond,7,432.81873118055404
6,6,57559.0,0.7197908624259776,327.4878698826208,300+cond,7,523.9805918121933
7,7,78130.0,0.6310797217360736,380.738478937694,300+cond,7,609.1815663003105
8,8,44790.0,0.6307909088939184,272.2597752108298,300+cond,7,435.6156403373277
9,9,19977.0,0.7738239467791004,586.0096003220888,300+cond,7,937.6153605153421
10,10,,,,300+cond,7,
11,11,11860.0,0.5882683051502566,158.5409153458838,300+cond,7,253.6654645534141
12,12,59060.0,0.3787995398026177,293.06937598095845,300+cond,7,468.91100156953354
13,13,1285.0,0.9225420532819006,143.91273702574063,300+cond,7,230.260379241185
14,14,7687.0,0.5569549114704251,331.8564135982018,300+cond,7,530.9702617571229
15,15,4393.0,0.887341985193826,170.69141500232783,300+cond,7,273.10626400372456
16,16,2291.0,0.6653013564710075,109.1696411653858,300+cond,7,174.67142586461728
17,17,15036.0,0.7458942712136938,656.0992115354015,300+cond,7,1049.7587384566425
18,18,,,,300+cond,7,
0,0,68998.0,0.3616090211930948,307.8373413855876,300,7,492.53974621694016
1,1,21499.0,0.5006775825692411,177.92191806840916,300,7,284.67506890945464
2,2,38383.0,0.7618827975415691,316.5745043390404,300,7,506.5192069424647
3,3,73359.0,0.2679348455669875,313.10169159686905,300,7,500.9627065549905
4,4,85277.0,0.6021482792883955,370.50442172714025,300,7,592.8070747634245
5,5,73294.0,0.460621866961793,324.39523887606515,300,7,519.0323822017043
6,6,,,,300,7,
7,7,,,,300,7,
8,8,68328.0,0.6157011601721143,332.5366860289955,300,7,532.0586976463928
9,9,74450.0,0.1906024759309856,310.8132413397927,300,7,497.3011861436683
10,10,73950.0,0.29682321199599,314.25375937234656,300,7,502.80601499575454
11,11,2232.0,0.9487151726453884,101.67960194998354,300,7,162.68736311997367
12,12,71141.0,0.37852594703715775,312.8995743285223,300,7,500.63931892563573
13,13,6990.0,0.944214646973026,379.50605964932936,300,7,607.209695438927
14,14,37928.0,0.3686749522437896,228.3268441669908,300,7,365.3229506671853
15,15,68544.0,0.6238957159114047,334.8525486396496,300,7,535.7640778234394
16,16,90750.0,0.6346765553390109,387.46283885510604,300,7,619.9405421681697
17,17,83619.0,0.3816016065154033,341.65648394447794,300,7,546.6503743111647
18,18,73215.0,0.5483001296263206,334.08175629563146,300,7,534.5308100730103
19,19,85063.0,0.5150571688612567,356.80695405776015,300,7,570.8911264924162
20,20,85893.0,0.6298903466257539,375.92028207202713,300,7,601.4724513152435
21,21,11256.0,0.8742682791642298,210.94398880539296,300,7,337.5103820886288
22,22,2017.0,0.7679527933619149,65.30214890510365,300,7,104.48343824816584
23,23,37252.0,0.9462819823171535,574.4548399600637,300,7,919.127743936102
24,24,7830.0,0.5958647366247607,532.1800564249877,300,7,851.4880902799804
25,25,93322.0,0.4145919489250575,361.8452226141288,300,7,578.9523561826061
26,26,6670.0,0.4844295670684229,438.4440944416951,300,7,701.5105511067122
27,27,57927.0,0.6291369548232992,309.18075841577166,300,7,494.6892134652347
28,28,73171.0,0.5665416757765509,338.79493502833,300,7,542.071896045328
29,29,65023.0,0.5512462082979643,315.402650398211,300,7,504.6442406371376
30,30,44926.0,0.9030994249335388,421.0131567993261,300,7,673.6210508789218
31,31,77211.0,0.4280521699935566,330.33117537998226,300,7,528.5298806079717
32,32,2538.0,0.8813984901978119,139.12537352557942,300,7,222.60059764092708
33,33,80799.0,0.32411224733532645,329.8783088479254,300,7,527.8052941566806
34,34,122517.0,0.7710618504056499,509.21883859174375,300,7,814.7501417467901
35,35,,,,300,7,
36,36,824.0,0.8404722198270872,59.18210775805356,300,7,94.6913724128857
37,37,9666.0,0.7252828808220598,442.82824487076135,300,7,708.5251917932183
38,38,62382.0,0.2883649095178994,288.1598450257587,300,7,461.05575204121396
39,39,40142.0,0.5446869132085743,247.13988823817417,300,7,395.42382118107867
40,40,20251.0,0.8077365566254949,219.71244705204182,300,7,351.53991528326696
41,41,6317.0,0.7184284401414611,116.90104294204622,300,7,187.04166870727397
42,42,79999.0,0.6162159093183583,360.56558661053765,300,7,576.9049385768602
43,43,69951.0,0.44660883916269933,315.8760461599305,300,7,505.4016738558889
44,44,85535.0,0.6523295332271088,384.4541154879861,300,7,615.1265847807778
45,45,1378.0,0.9423534456753664,75.82019948414866,300,7,121.31231917463786
46,46,5365.0,0.8855151362041579,151.63377824973162,300,7,242.6140451995706
47,47,562.0,0.9347801265596236,52.47514037435822,300,7,83.96022459897316
48,48,4217.0,0.9192224778581519,351.0973049518287,300,7,561.7556879229259
49,49,125444.0,0.909224069355396,674.5600321623696,300,7,1079.2960514597914
50,50,83885.0,0.3869853628878461,340.7421339577901,300,7,545.1874143324642
51,51,60572.0,0.4525445059473433,294.99115488705763,300,7,471.98584781929225
52,52,108825.0,0.7910489152716389,477.682122085295,300,7,764.2913953364721
53,53,84038.0,0.3326709287761688,337.42145755409064,300,7,539.874332086545
54,54,60710.0,0.4054940806021056,291.4789138812468,300,7,466.3662622099949
55,55,1478.0,0.7974969454221664,58.00833520503252,300,7,92.81333632805205
56,56,52525.0,0.5171649913949371,280.4322143141341,300,7,448.69154290261463
57,57,50860.0,0.39133697184137695,265.5183573941286,300,7,424.8293718306058
